"Origem";"Arquivo";"Codificacao";"BytesOriginais";"Status";"Destino"
"DeepSeek";"Pwn_MiddleClass_MTall_1_Hat1.int";"UTF-16 LE";"782";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_MiddleClass_MTall_1_Hat1.int"
"DeepSeek";"Pwn_MiddleClass_MTall_1_Mask1.int";"UTF-16 LE";"1598";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_MiddleClass_MTall_1_Mask1.int"
"DeepSeek";"Pwn_MiddleClass_MTall_2.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_MiddleClass_MTall_2.int"
"DeepSeek";"Pwn_MiddleClass_MTall_2_Hat1.int";"UTF-16 LE";"782";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_MiddleClass_MTall_2_Hat1.int"
"DeepSeek";"Pwn_MiddleClass_MTall_3.int";"UTF-16 LE";"762";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_MiddleClass_MTall_3.int"
"DeepSeek";"Pwn_MiddleClass_MTall_3_Hat1.int";"UTF-16 LE";"782";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_MiddleClass_MTall_3_Hat1.int"
"DeepSeek";"Pwn_MusicO_Regent_MTall_1.int";"UTF-16 LE";"796";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_MusicO_Regent_MTall_1.int"
"DeepSeek";"Pwn_MusicOverseer_MTall_1.int";"UTF-16 LE";"1538";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_MusicOverseer_MTall_1.int"
"DeepSeek";"Pwn_Overseer_Base.int";"UTF-16 LE";"1494";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Overseer_Base.int"
"DeepSeek";"Pwn_Overseer_MTall_1.int";"UTF-16 LE";"1490";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Overseer_MTall_1.int"
"DeepSeek";"Pwn_OverseerHMaster_MTall_1.int";"UTF-16 LE";"766";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_OverseerHMaster_MTall_1.int"
"DeepSeek";"Pwn_Prostitute_F_1.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Prostitute_F_1.int"
"DeepSeek";"Pwn_Prostitute_F_1_Mask1.int";"UTF-16 LE";"758";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Prostitute_F_1_Mask1.int"
"DeepSeek";"Pwn_Prostitute_F_2.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Prostitute_F_2.int"
"DeepSeek";"Pwn_Prostitute_F_2_Mask1.int";"UTF-16 LE";"758";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Prostitute_F_2_Mask1.int"
"DeepSeek";"Pwn_Prostitute_F_3.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Prostitute_F_3.int"
"DeepSeek";"Pwn_Prostitute_F_3_Mask1.int";"UTF-16 LE";"758";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Prostitute_F_3_Mask1.int"
"DeepSeek";"Pwn_Prostitute_F_4.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Prostitute_F_4.int"
"DeepSeek";"Pwn_Prostitute_F_4_Mask1.int";"UTF-16 LE";"758";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Prostitute_F_4_Mask1.int"
"DeepSeek";"Pwn_Prostitute_F_5.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Prostitute_F_5.int"
"DeepSeek";"Pwn_Prostitute_F_5_Mask1.int";"UTF-16 LE";"758";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Prostitute_F_5_Mask1.int"
"DeepSeek";"Pwn_PrsnSewer.int";"UTF-16 LE";"1470";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_PrsnSewer.int"
"DeepSeek";"Pwn_Servant_F_1.int";"UTF-16 LE";"2276";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Servant_F_1.int"
"DeepSeek";"Pwn_Servant_F_2.int";"UTF-16 LE";"724";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Servant_F_2.int"
"DeepSeek";"Pwn_SlackJaw_MTall_1.int";"UTF-16 LE";"1480";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_SlackJaw_MTall_1.int"
"DeepSeek";"Pwn_Thug_Base.int";"UTF-16 LE";"2154";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_Base.int"
"DeepSeek";"Pwn_Thug_MSmall_0.int";"UTF-16 LE";"730";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_0.int"
"DeepSeek";"Pwn_Thug_MSmall_1.int";"UTF-16 LE";"730";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_1.int"
"DeepSeek";"Pwn_Thug_MSmall_1_Hat1.int";"UTF-16 LE";"754";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_1_Hat1.int"
"DeepSeek";"Pwn_Thug_MSmall_2.int";"UTF-16 LE";"732";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_2.int"
"DeepSeek";"Pwn_Thug_MSmall_2_Hat1.int";"UTF-16 LE";"752";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_2_Hat1.int"
"DeepSeek";"Pwn_Thug_MSmall_3.int";"UTF-16 LE";"732";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_3.int"
"DeepSeek";"Pwn_Thug_MSmall_4.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_4.int"
"DeepSeek";"Pwn_Thug_MSmall_5.int";"UTF-16 LE";"732";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_5.int"
"DeepSeek";"Pwn_Thug_MSmall_5_Hat.int";"UTF-16 LE";"750";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_5_Hat.int"
"DeepSeek";"Pwn_Thug_MSmall_6.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_6.int"
"DeepSeek";"Pwn_Thug_MSmall_6_Hat1.int";"UTF-16 LE";"754";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_6_Hat1.int"
"DeepSeek";"Pwn_Thug_MSmall_7.int";"UTF-16 LE";"734";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_7.int"
"DeepSeek";"Pwn_Thug_MSmall_7_Hat1.int";"UTF-16 LE";"754";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Thug_MSmall_7_Hat1.int"
"DeepSeek";"Pwn_ThugWhiskey_MSmall_1.int";"UTF-16 LE";"760";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_ThugWhiskey_MSmall_1.int"
"DeepSeek";"Pwn_ThugWhiskey_MSmall_1_Hat1.int";"UTF-16 LE";"780";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_ThugWhiskey_MSmall_1_Hat1.int"
"DeepSeek";"Pwn_ThugWhiskey_MSmall_2.int";"UTF-16 LE";"760";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_ThugWhiskey_MSmall_2.int"
"DeepSeek";"Pwn_ThugWhiskey_MSmall_2_Hat1.int";"UTF-16 LE";"778";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_ThugWhiskey_MSmall_2_Hat1.int"
"DeepSeek";"Pwn_ThugWhiskey_MSmall_3.int";"UTF-16 LE";"760";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_ThugWhiskey_MSmall_3.int"
"DeepSeek";"Pwn_ThugWhiskey_MSmall_3_Hat1.int";"UTF-16 LE";"780";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_ThugWhiskey_MSmall_3_Hat1.int"
"DeepSeek";"Pwn_ThugWhiskey_MSmall_4.int";"UTF-16 LE";"758";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_ThugWhiskey_MSmall_4.int"
"DeepSeek";"Pwn_ThugWhiskey_MSmall_4_Hat1.int";"UTF-16 LE";"780";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_ThugWhiskey_MSmall_4_Hat1.int"
"DeepSeek";"Pwn_Weeper_Base.int";"UTF-16 LE";"718";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Weeper_Base.int"
"DeepSeek";"Pwn_Weeper_FBase.int";"UTF-16 LE";"722";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Weeper_FBase.int"
"DeepSeek";"Pwn_Weeper_MSBase.int";"UTF-16 LE";"726";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Weeper_MSBase.int"
"DeepSeek";"Pwn_Weeper_MTBase.int";"UTF-16 LE";"726";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_Weeper_MTBase.int"
"DeepSeek";"Pwn_WeeperAristo_F_1.int";"UTF-16 LE";"740";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_WeeperAristo_F_1.int"
"DeepSeek";"Pwn_WeeperAristo_MTall_1.int";"UTF-16 LE";"754";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_WeeperAristo_MTall_1.int"
"DeepSeek";"Pwn_WeeperCity_MSmall_1.int";"UTF-16 LE";"736";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_WeeperCity_MSmall_1.int"
"DeepSeek";"Pwn_WeeperElite_MTall_1.int";"UTF-16 LE";"752";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_WeeperElite_MTall_1.int"
"DeepSeek";"Pwn_WeeperMiddle_F_1.int";"UTF-16 LE";"740";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_WeeperMiddle_F_1.int"
"DeepSeek";"Pwn_WeeperMiddle_F_2.int";"UTF-16 LE";"740";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_WeeperMiddle_F_2.int"
"DeepSeek";"Pwn_WeeperMiddle_MSmall_1.int";"UTF-16 LE";"760";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_WeeperMiddle_MSmall_1.int"
"DeepSeek";"Pwn_WeeperMiddle_MTall_1.int";"UTF-16 LE";"756";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_WeeperMiddle_MTall_1.int"
"DeepSeek";"Pwn_WeeperThug_MSmall_1.int";"UTF-16 LE";"752";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_WeeperThug_MSmall_1.int"
"DeepSeek";"Pwn_WeeperThug_MSmall_2.int";"UTF-16 LE";"752";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Pwn_WeeperThug_MSmall_2.int"
"DeepSeek";"Race_MS.int";"UTF-16 LE";"3480";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Race_MS.int"
"DeepSeek";"RewireTool_twk.int";"UTF-16 LE";"868";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\RewireTool_twk.int"
"DeepSeek";"RPG.int";"UTF-16 LE";"44462";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\RPG.int"
"DeepSeek";"Runes_twk.int";"UTF-16 LE";"1362";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Runes_twk.int"
"DeepSeek";"Scoring.INT";"UTF-16 LE";"5506";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Scoring.INT"
"DeepSeek";"SecuritySystems_twk.int";"UTF-16 LE";"12386";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\SecuritySystems_twk.int"
"DeepSeek";"Settings.int";"UTF-16 LE";"15152";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Settings.int"
"DeepSeek";"Sewer_MS.int";"UTF-16 LE";"946";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Sewer_MS.int"
"DeepSeek";"Stores_Twk.int";"UTF-16 LE";"13360";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Stores_Twk.int"
"DeepSeek";"Streets_AbsInv.int";"UTF-16 LE";"4772";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Streets_AbsInv.int"
"DeepSeek";"Streets_MS.int";"UTF-16 LE";"2132";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Streets_MS.int"
"DeepSeek";"Streets_Objectives.int";"UTF-16 LE";"13496";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Streets_Objectives.int"
"DeepSeek";"Streets_Tweaks.int";"UTF-16 LE";"1512";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Streets_Tweaks.int"
"DeepSeek";"Streets_Twk.int";"UTF-16 LE";"9044";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Streets_Twk.int"
"DeepSeek";"StreetSewer_AbsInv.int";"UTF-16 LE";"3194";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\StreetSewer_AbsInv.int"
"DeepSeek";"StreetSewer_Twk.int";"UTF-16 LE";"4702";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\StreetSewer_Twk.int"
"DeepSeek";"StreetsShared_MS.int";"UTF-16 LE";"470";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\StreetsShared_MS.int"
"DeepSeek";"Subtitles.int";"UTF-16 LE";"22754";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Subtitles.int"
"DeepSeek";"Thief_MS_Tweak.int";"UTF-16 LE";"11978";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Thief_MS_Tweak.int"
"DeepSeek";"tower_01_MS.int";"UTF-16 LE";"986";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\tower_01_MS.int"
"DeepSeek";"Tower_AbstractInv_Assets.int";"UTF-16 LE";"2386";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Tower_AbstractInv_Assets.int"
"DeepSeek";"Tower_AbstractInv_MS.int";"UTF-16 LE";"458";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Tower_AbstractInv_MS.int"
"DeepSeek";"Tower_Objectives.int";"UTF-16 LE";"6824";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Tower_Objectives.int"
"DeepSeek";"Tower_Twk.int";"UTF-16 LE";"13750";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Tower_Twk.int"
"DeepSeek";"Tower_Twk_Abs.int";"UTF-16 LE";"10134";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Tower_Twk_Abs.int"
"DeepSeek";"Tutorials_twk.int";"UTF-16 LE";"16520";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Tutorials_twk.int"
"DeepSeek";"Tutorials_twk_Abst.int";"UTF-16 LE";"7434";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Tutorials_twk_Abst.int"
"DeepSeek";"Twk_ChapterInfoList.int";"UTF-16 LE";"17522";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_ChapterInfoList.int"
"DeepSeek";"Twk_EmptyHands.int";"UTF-16 LE";"244";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_EmptyHands.int"
"DeepSeek";"Twk_EmptyHands_NPC.int";"UTF-16 LE";"516";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_EmptyHands_NPC.int"
"DeepSeek";"Twk_InGameUI.int";"UTF-16 LE";"25108";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_InGameUI.int"
"DeepSeek";"Twk_Inv_Assassin.int";"UTF-16 LE";"2262";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_Assassin.int"
"DeepSeek";"Twk_Inv_CityGuard.int";"UTF-16 LE";"1388";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_CityGuard.int"
"DeepSeek";"Twk_Inv_CrossbowBase.int";"UTF-16 LE";"256";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_CrossbowBase.int"
"DeepSeek";"Twk_Inv_EliteGuard.int";"UTF-16 LE";"1506";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_EliteGuard.int"
"DeepSeek";"Twk_Inv_Executioner.int";"UTF-16 LE";"680";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_Executioner.int"
"DeepSeek";"Twk_Inv_Generic.int";"UTF-16 LE";"774";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_Generic.int"
"DeepSeek";"Twk_Inv_GrenadeBase.int";"UTF-16 LE";"270";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_GrenadeBase.int"
"DeepSeek";"Twk_Inv_GrenadeCorvo.int";"UTF-16 LE";"272";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_GrenadeCorvo.int"
"DeepSeek";"Twk_Inv_HeartBase.int";"UTF-16 LE";"266";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_HeartBase.int"
"DeepSeek";"Twk_Inv_HeartCorvo.int";"UTF-16 LE";"558";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_HeartCorvo.int"
"DeepSeek";"Twk_Inv_LowerGuard.int";"UTF-16 LE";"278";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_LowerGuard.int"
"DeepSeek";"Twk_Inv_NPC_Overseer.int";"UTF-16 LE";"6646";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_NPC_Overseer.int"
"DeepSeek";"Twk_Inv_PistolBase.int";"UTF-16 LE";"252";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_PistolBase.int"
"DeepSeek";"Twk_Inv_PlayerSpecific.int";"UTF-16 LE";"2392";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_PlayerSpecific.int"
"DeepSeek";"Twk_Inv_SlackJaw.int";"UTF-16 LE";"222";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_SlackJaw.int"
"DeepSeek";"Twk_Inv_SpringRazor.int";"UTF-16 LE";"566";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_SpringRazor.int"
"DeepSeek";"Twk_Inv_SpringRazorBase.int";"UTF-16 LE";"554";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_SpringRazorBase.int"
"DeepSeek";"Twk_Inv_SwordBase.int";"UTF-16 LE";"250";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_SwordBase.int"
"DeepSeek";"Twk_Inv_SwordBase_NPC.int";"UTF-16 LE";"522";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_SwordBase_NPC.int"
"DeepSeek";"Twk_Inv_Tallboy.int";"UTF-16 LE";"3104";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_Tallboy.int"
"DeepSeek";"Twk_Inv_ThrowingHand.int";"UTF-16 LE";"272";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_ThrowingHand.int"
"DeepSeek";"Twk_Inv_Thug.int";"UTF-16 LE";"1170";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_Thug.int"
"DeepSeek";"twk_inv_whiskeybottlebase.int";"UTF-16 LE";"282";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\twk_inv_whiskeybottlebase.int"
"DeepSeek";"Twk_Inv_WhiskeyBottleThug.int";"UTF-16 LE";"282";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_WhiskeyBottleThug.int"
"DeepSeek";"Twk_Inv_Wolfhound.int";"UTF-16 LE";"706";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Inv_Wolfhound.int"
"DeepSeek";"Twk_MissionStats.int";"UTF-16 LE";"20520";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_MissionStats.int"
"DeepSeek";"Twk_NPCPlotSettings.int";"UTF-16 LE";"4028";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_NPCPlotSettings.int"
"DeepSeek";"Twk_Pawn_AdmiralHavelock.int";"UTF-16 LE";"780";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Pawn_AdmiralHavelock.int"
"DeepSeek";"Twk_Pawn_AntonSokolov.int";"UTF-16 LE";"3042";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Pawn_AntonSokolov.int"
"DeepSeek";"Twk_Pawn_Bartender.int";"UTF-16 LE";"744";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Pawn_Bartender.int"
"DeepSeek";"Twk_Pawn_Boatman.int";"UTF-16 LE";"2240";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Pawn_Boatman.int"
"DeepSeek";"Twk_Pawn_Boyle_Party.int";"UTF-16 LE";"25638";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Pawn_Boyle_Party.int"
"DeepSeek";"Twk_Pawn_Calista.int";"UTF-16 LE";"3012";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Pawn_Calista.int"
"DeepSeek";"Twk_Pawn_CityGuard_Rape.int";"UTF-16 LE";"800";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Twk_Pawn_CityGuard_Rape.int"
